Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Mitch Voit","MICH",20,261,0.153256704,0.130268199,1.176470588,0.346153846,0.471264367,0.66826923,1.139533597,0.322115384,8.00836811659553,0.358024691,1.2818405888974667,71.54010055841125,25.948446958076122,0.49305047911245703,156.91490636761066,"Mitch Voit","sa3044552",
"Dom Krupinski","M-OH",21,267,0.161048689,0.191011235,0.843137254,0.348258706,0.496212121,0.552238805,1.048450926,0.203980099,6.534375440677383,0.438356164,-1.1987915573990904,72.01059221751096,26.07093084878328,0.48596796732057224,156.75037662887615,"Dom Krupinski","sa3035744",
"Sean Smith","GASO",22,203,0.142857142,0.206896551,0.69047619,0.351851851,0.458128078,0.598765432,1.05689351,0.246913581,6.067815274611662,0.413793103,0.5405017919838428,49.30015544526041,17.8308446698612,0.4705222066987324,156.66105876014376,"Sean Smith","sa3042634",
"Damien Garcia","TXSO",,190,0.115789473,0.147368421,0.785714285,0.341935483,0.452127659,0.754838709,1.206966368,0.412903226,6.503887365148923,0.342105263,-0.7309259306639433,55.19842002822799,19.912883381385036,0.49906881755970894,156.43355684422238,"Damien Garcia","sa3059270",
"Jayden Smith","UVU",,256,0.109375,0.1640625,0.666666666,0.396135265,0.50390625,0.516908212,1.020814462,0.120772947,8.068166344539524,0.491017964,-0.5717902518808842,66.96984059012881,24.150378767619046,0.4851874422747642,156.400472448076,"Jayden Smith","sa3042571",
"Cole Johnson","APSU",20,266,0.109022556,0.112781954,0.966666666,0.355555555,0.437735849,0.586666666,1.024402515,0.231111111,4.944312848508009,0.37368421,0.24340556282550097,61.95077939495137,22.292924748507048,0.45968617133374484,156.21313847471527,"Cole Johnson","sa3059606",
"Judah Morris","ILST",23,262,0.194656488,0.171755725,1.133333333,0.297979797,0.465648854,0.666666666,1.13231552,0.368686869,4.188557243657639,0.296296296,0.41777942050248384,70.57462721550823,25.381821478251233,0.4813986309157073,156.16341155230916,"Judah Morris","sa3038410",
"Aidan Paradine","SIE",20,232,0.099137931,0.077586206,1.277777777,0.369791666,0.474137931,0.536458333,1.010596264,0.166666667,2.730073235619502,0.38095238,-0.9278944348916411,58.80330058028998,21.134574612882755,0.47397477051307413,156.1064226891278,"Aidan Paradine","sa3060208",
"Jacoby Radcliffe","SOU",,179,0.156424581,0.156424581,1,0.345864661,0.497142857,0.586466165,1.083609022,0.240601504,9.394152533267704,0.393939393,-0.5619496526196599,51.817328828301726,18.5746390399602,0.4981621047428676,155.87586070268742,"Jacoby Radcliffe","sa3040373",
"Aiva Arquette","ORST",21,287,0.132404181,0.167247386,0.791666666,0.353448275,0.466666666,0.668103448,1.134770114,0.314655173,6.000799517255846,0.38095238,0.5543546557310037,76.75839408209559,27.498263274338218,0.4875901726254246,155.82255431203168,"Aiva Arquette","sa3026235",
"Aiden Stewart","DEL",20,243,0.168724279,0.226337448,0.745454545,0.326315789,0.465020576,0.578947368,1.043967944,0.252631579,5.80179805596617,0.4140625,-0.9710623631253839,62.60304530477069,22.38535759365103,0.4699340273813946,155.6604789276878,"Aiden Stewart","sa3043089",
"LeTrey McCollum","UCSB",,256,0.1015625,0.11328125,0.896551724,0.370892018,0.472440944,0.539906103,1.012347047,0.169014085,8.064551008020889,0.410112359,0.9058939348906279,61.25835237456957,21.888868426815662,0.4733237168920322,155.59856577206787,"LeTrey McCollum","sa3037486",
"Jonathan Hogart","MUR",23,287,0.121951219,0.153310104,0.795454545,0.338912133,0.445993031,0.694560669,1.1405537,0.355648536,5.759443597224595,0.350282485,-0.7426267210394144,76.72941860791704,27.224322246875975,0.4794678409755853,154.9929689022899,"Jonathan Hogart","sa3033935",
"Kai Wagner","UNCO",21,250,0.144,0.112,1.285714285,0.328431372,0.436,0.573529411,1.009529411,0.245098039,5.115447120595499,0.335294117,0.6417992187198251,57.94942626429802,20.542635262739715,0.45425326251983644,154.91686058257162,"Kai Wagner","sa3044626",
"James Taussig","UTSA",,231,0.121212121,0.168831168,0.717948717,0.35828877,0.456521739,0.604278074,1.060799813,0.245989304,5.6521521022375385,0.398601398,0.33937472105026245,57.02848582939392,20.17842950896507,0.473068510449451,154.75820534303665,"James Taussig","sa3043534",
"Evan Appelwick","M-OH",22,276,0.192028985,0.18115942,1.06,0.322429906,0.458181818,0.672897196,1.131079014,0.35046729,5.270723256979782,0.326530612,0.5719087923644111,73.47832497830814,25.99013569827503,0.4825484986738725,154.7296835114386,"Evan Appelwick","sa3026132",
"Nick Monile","UNF",,260,0.203846153,0.08076923,2.523809523,0.338383838,0.482490272,0.459595959,0.942086231,0.121212121,7.595170656403435,0.370786516,-1.4989583594724536,59.972607089263995,21.209290517551498,0.4573303637337592,154.71485000080972,"Nick Monile","sa3038232",
"Grayson Sparr","STO",,207,0.1352657,0.183574879,0.736842105,0.345238095,0.461165048,0.583333333,1.044498381,0.238095238,3.857372073416224,0.396694214,-1.0649850964546204,53.355886835146016,18.865669969010415,0.47403671295897476,154.69861219554633,"Grayson Sparr","sa3060644",
"Jack Arcamone","RICH",,242,0.157024793,0.23553719,0.666666666,0.355329949,0.462809917,0.675126903,1.13793682,0.319796954,4.221711185931135,0.438461538,-0.6994518712162971,66.46794653614032,23.450061387615083,0.49168695792678957,154.5123529588925,"Jack Arcamone","sa3026146",
"Bryce Phelps","WAG",,222,0.081081081,0.117117117,0.692307692,0.39893617,0.481818181,0.489361702,0.971179883,0.090425532,4.464924882958895,0.456790123,-1.0900945961475372,57.14296838239981,20.153460439008,0.47370845756747504,154.48426205033755,"Bryce Phelps","sa3039853",
"Nick Rodriguez","MOST",22,266,0.12406015,0.135338345,0.916666666,0.368421052,0.443609022,0.701754385,1.145363407,0.333333333,3.306965972232809,0.370786516,-1.7342487778514624,70.87470555714548,24.991933320083014,0.47860365523431536,154.4691004958402,"Nick Rodriguez","sa3041005",
"Sebastian Mueller","QUIN",24,275,0.094545454,0.156363636,0.604651162,0.321100917,0.45090909,0.605504587,1.056413677,0.28440367,7.100962584267628,0.337423312,0.5340422021690756,68.96707150785487,24.316642020626485,0.47133152051405475,154.4600405861312,"Sebastian Mueller","sa3038517",
"Maddox Latta","CSUF",22,249,0.148594377,0.124497991,1.193548387,0.361809045,0.485829959,0.502512562,0.988342521,0.140703517,7.310435735280034,0.418181818,1.920470206066966,59.136765417321065,20.84379079626356,0.4713445392697446,154.43241482943307,"Maddox Latta","sa3036032",
"Gavin Turley","ORST",21,284,0.172535211,0.225352112,0.765625,0.348214285,0.475352112,0.642857142,1.118209254,0.294642857,3.4525553900611268,0.413793103,0.14658865024102852,75.12437897934018,26.379162430897335,0.48457034729735954,154.11641243747846,"Gavin Turley","sa3044148",
"Justin Osterhouse","PFW",,243,0.127572016,0.168724279,0.75609756,0.328205128,0.452674897,0.635897435,1.088572332,0.307692307,6.513013949909521,0.342857142,-0.3509607204468921,63.352582924910834,22.19995399648791,0.47325971685809853,153.9454090165186,"Justin Osterhouse","sa3039253",
"Isaiah Lane","USD",,245,0.13877551,0.175510204,0.790697674,0.328205128,0.456790123,0.528205128,0.984995251,0.2,6.517387057371625,0.386206896,-0.3687062622047961,57.59703986724173,20.09429045398986,0.45404914843202127,153.5808461202831,"Isaiah Lane","sa3035915",
"Robbie Ayers","LMU",23,198,0.111111111,0.156565656,0.709677419,0.32051282,0.454545454,0.532051282,0.986596736,0.211538462,6.457996846879455,0.368852459,-1.6545362856704742,46.512844494809585,16.204500071038677,0.4538654082953328,153.46547420890946,"Robbie Ayers","sa3026339",
"Kameron Miller","APP",,217,0.188940092,0.239631336,0.788461538,0.304878048,0.460829493,0.56707317,1.027902663,0.262195122,3.4310250488413967,0.368932038,0.26478438451886177,51.534777838154355,17.895169767900033,0.4646178118644222,153.19672491584035,"Kameron Miller","sa3038072",
"Thomas Zwirecki","CAN",,153,0.111111111,0.156862745,0.708333333,0.322314049,0.450980392,0.595041322,1.046021714,0.272727273,5.218708566622846,0.347826086,0.6600222173146904,38.0501695370747,13.208294222362177,0.4692595273840661,153.16947313772081,"Thomas Zwirecki","sa3045894",
"Brady OBrien","RICH",23,230,0.095652173,0.191304347,0.5,0.366336633,0.42173913,0.777227722,1.198966852,0.410891089,5.882849815150083,0.377622377,0.22028283774852753,62.56526752912957,21.680500652432027,0.4891339970671612,153.0283093402911,"Brady OBrien","sa3060167",
"Zeb Allen","CARK",,271,0.136531365,0.132841328,1.027777777,0.295238095,0.446494464,0.542857142,0.989351606,0.247619047,8.564036370565772,0.317365269,0.1828668462112546,61.784205734663146,21.380902692608974,0.45450621865332347,152.91869991508972,"Zeb Allen","sa3025935",
"Erik Paulsen","STBK",20,230,0.108695652,0.052173913,2.083333333,0.357512953,0.452173913,0.585492227,1.03766614,0.227979274,5.072264492694191,0.344827586,-0.2972169127315283,58.17350612672021,20.107381955701623,0.46510853145433506,152.82224653438777,"Erik Paulsen","sa3039565",
"Josh Tate","GASO",21,285,0.094736842,0.129824561,0.729729729,0.361788617,0.436619718,0.605691056,1.042310774,0.243902439,6.250445932925695,0.385,-0.9024578221142292,67.47376549256352,23.292713418727196,0.463807096783544,152.72104742956301,"Josh Tate","sa3043523",
"Gavin Grutzmacher","COPP",,217,0.142857142,0.152073732,0.939393939,0.31707317,0.481481481,0.481707317,0.963188798,0.164634147,7.4585100573397,0.377952755,-0.4782974272966385,55.21758637188771,19.061175454247987,0.47100461853875053,152.7186603163329,"Gavin Grutzmacher","sa3059372",
"Colin Yeaman","UCI",21,304,0.125,0.174342105,0.716981132,0.336032388,0.447019867,0.591093117,1.038112984,0.255060729,6.216778916954176,0.380434782,0.2625993536785245,71.38211007799839,24.630847890040616,0.4683786492474032,152.6848832252171,"Colin Yeaman","sa3060984",
"Grant Gallagher","ETSU",,256,0.2578125,0.30078125,0.857142857,0.275675675,0.47265625,0.664864864,1.137521114,0.389189189,6.25891158584156,0.348314606,-0.26366350054740906,68.71159561149626,23.691434936447433,0.48899622168391943,152.62405682522976,"Grant Gallagher","sa3059259",
"Alex Mendes","MSM",,143,0.139860139,0.174825174,0.8,0.364485981,0.503546099,0.420560747,0.924106846,0.056074766,6.885098827271582,0.464285714,0.5256818977650255,35.43169349562878,12.213470162270012,0.4683499784334332,152.60294892900924,"Alex Mendes","sa3060015",
"Diego Cardenas","ACU",,246,0.142276422,0.239837398,0.593220338,0.323076923,0.447154471,0.666666666,1.113821137,0.343589743,2.7869774421620104,0.368852459,-2.0714921476319432,62.7729001923467,21.626073597278715,0.4786272649842549,152.55830251529267,"Diego Cardenas","sa3058811",
"Isaiah Barkett","STET",21,256,0.09765625,0.03515625,2.777777777,0.389140271,0.460629921,0.497737556,0.958367477,0.108597285,7.605158959646937,0.396226415,2.3397085648030043,58.09274885278397,19.925790997559357,0.4533870551060504,152.20691435021394,"Isaiah Barkett","sa3026572",
"Zach Rogacki","BING",,249,0.112449799,0.088353413,1.272727272,0.360975609,0.436974789,0.6,1.036974789,0.239024391,7.06492825234247,0.370786516,0.012940309941768646,59.63201596247231,20.43934989379917,0.459264255621854,152.1509556353872,"Zach Rogacki","sa3041032",
"Braden Burress","ECU",,257,0.120622568,0.101167315,1.192307692,0.388625592,0.488188976,0.497630331,0.985819307,0.109004739,5.84872457745886,0.428571428,0.8291049525141716,62.289470816659865,21.29178910951608,0.4681234369127769,151.93412949934196,"Braden Burress","sa3058778",
"Ike Irish","AUB",21,253,0.122529644,0.146245059,0.837837837,0.364928909,0.466403162,0.71563981,1.182042972,0.350710901,7.539740983854459,0.371794871,1.1144748106598854,71.07815452730519,24.29353074049813,0.4991716469229446,151.9263141907507,"Ike Irish","sa3034445",
"Wailele Kane-Yates","ORU",,254,0.114173228,0.181102362,0.630434782,0.341013824,0.42519685,0.576036866,1.001233716,0.235023042,1.4409340587500001,0.382716049,0.24179921275936067,57.643063653569996,19.63776399598676,0.44917826812098344,151.67112000936012,"Wailele Kane-Yates","sa3059641",
"Joe Simpson","CAM",,175,0.108571428,0.251428571,0.431818181,0.344594594,0.439306358,0.608108108,1.047414466,0.263513514,8.742942507482837,0.436170212,2.4745100121945143,43.889430903978344,14.926075556464193,0.46291887208905524,151.5343453041785,"Joe Simpson","sa3042340",
"Benny Casillas","MICH",,249,0.112449799,0.10441767,1.076923076,0.400966183,0.483471074,0.584541062,1.068012136,0.183574879,5.702377375245355,0.440677966,0.21685681585222483,65.8821820117027,22.386696392992175,0.48307381139313876,151.46901126530258,"Benny Casillas","sa3028587",
"Sam Miller","COLU",21,241,0.091286307,0.161825726,0.564102564,0.337962962,0.406639004,0.606481481,1.013120485,0.268518519,3.3872583845085433,0.354037267,-0.03642533905804157,54.72179390393843,18.56341783606162,0.444716995435137,151.33919123252164,"Sam Miller","sa3038088",
"Todd Clay","UAB",,239,0.163179916,0.125523012,1.3,0.361256544,0.472803347,0.539267015,1.012070362,0.178010471,3.728364493953545,0.392405063,0.12869983166456223,57.52822933115297,19.4019805840426,0.4662929763355016,150.88877406412323,"Todd Clay","sa3058881",
"Jonathan Gomez","FDU",,240,0.154166666,0.166666666,0.925,0.324468085,0.4625,0.54787234,1.01037234,0.223404255,7.719675023776654,0.373239436,1.2878262996673584,60.27507630544651,20.286419069347275,0.46795985152324043,150.73043325654348,"Jonathan Gomez","sa3059318",
"Drew Burress","GT",20,290,0.18275862,0.144827586,1.261904761,0.333333333,0.468965517,0.692982456,1.161947973,0.359649123,6.757590016988934,0.337278106,0.5846636584028602,80.08742990338224,26.91361459338088,0.4956481828771788,150.61441319656205,"Drew Burress","sa3028100",
"Brody Szako","APSU",,192,0.145833333,0.229166666,0.636363636,0.281045751,0.40625,0.653594771,1.059844771,0.37254902,8.263149393783095,0.285714285,0.9722951306030154,43.10784879718054,14.48263040576208,0.45085094838092726,150.5939560276117,"Brody Szako","sa3043447",
"Paxton Kling","PSU",22,269,0.137546468,0.167286245,0.822222222,0.358490566,0.470149253,0.632075471,1.102224724,0.273584905,7.529378543612607,0.39375,0.8981148898601532,70.72745743974582,23.738358518327626,0.48133317681390847,150.5188630197533,"Paxton Kling","sa3035512",
"Braden Benton","NWST",,201,0.228855721,0.179104477,1.277777777,0.296551724,0.472636815,0.572413793,1.045050608,0.275862069,1.258363465,0.320388349,-0.27129127993248403,49.49955965256932,16.60718136704209,0.4744097421418375,150.48945145553466,"Braden Benton","sa3026995",
"Khalil Walker","UNM",22,227,0.079295154,0.101321585,0.782608695,0.398989898,0.457399103,0.59090909,1.048308193,0.191919192,5.822609420858041,0.433526011,-1.428300678730011,57.73510628370515,19.36288885204069,0.46331281218293535,150.46069825525007,"Khalil Walker","sa3044680",
"Daniel Pacella","ILST",21,268,0.111940298,0.186567164,0.6,0.354978354,0.429104477,0.714285714,1.143390191,0.35930736,4.71559042355879,0.375757575,0.04500777833163738,69.50232232571777,23.274566838752598,0.4718047353758741,150.3476030656849,"Daniel Pacella","sa3039320",
"Mark Quatrani","COR",,163,0.098159509,0.153374233,0.64,0.318181818,0.435582822,0.53030303,0.965885852,0.212121212,3.818019383544055,0.349514563,0.019397311145439744,36.767651663667614,12.311986522323542,0.4431647724169164,150.34410821036818,"Mark Quatrani","sa3040317",
"Tyler Bickers","MILW",22,278,0.165467625,0.161870503,1.022222222,0.368888888,0.482014388,0.497777777,0.979792165,0.128888889,5.601301222441034,0.443820224,-2.2944645057432353,70.68366189667317,23.60369958349797,0.4672504534824289,150.1353408621836,"Tyler Bickers","sa3027135",
"Gabe Camacho","UCSD",,212,0.108490566,0.16981132,0.638888888,0.306748466,0.457547169,0.546012269,1.003559438,0.239263803,6.4655510844744475,0.352459016,0.34764076629653573,48.93179571815702,16.328941823923323,0.46396512973983334,150.08439407450564,"Gabe Camacho","sa3028295",
"Brendan Summerhill","ARIZ",21,188,0.186170212,0.106382978,1.75,0.36423841,0.484042553,0.59602649,1.080069043,0.23178808,6.835774954066424,0.3984375,-1.9469060581177473,49.19291899325603,16.40371564748042,0.47846431776564174,150.02779565729764,"Brendan Summerhill","sa3043325",
"Cody Gunderson","CLT",,195,0.138461538,0.251282051,0.551020408,0.331210191,0.461538461,0.5477707,1.009309161,0.216560509,2.79250502125,0.44,-0.4203205779194832,46.66540091330255,15.558210512940537,0.4647626760678414,150.01483680364612,"Cody Gunderson","sa3059376",
"Ray Ortiz","NJIT",23,246,0.117886178,0.195121951,0.604166666,0.323671497,0.422764227,0.623188405,1.045952632,0.299516908,7.4563200663726015,0.364864864,0.4546465054154396,57.98148980607396,19.261024533408936,0.45538003415596195,149.7437838047013,"Ray Ortiz","sa3039225",
"Robbie Burnett","UGA",22,256,0.1640625,0.203125,0.807692307,0.307291666,0.4765625,0.692708333,1.169270833,0.385416667,7.545160714233872,0.322314049,0.8555000629276037,70.88360663534192,23.544224463711057,0.4948487977962941,149.7349635412446,"Robbie Burnett","sa3028080",
"Chris Brown","CCSU",,224,0.15625,0.191964285,0.813953488,0.331395348,0.473214285,0.494186046,0.967400331,0.162790698,6.69807301504139,0.418604651,0.49962344765663147,55.820025989071766,18.497279235379143,0.46616796909698416,149.56033744635653,"Chris Brown","sa3027807",
"Eric Genther","URI",23,300,0.13,0.09,1.444444444,0.361344537,0.478260869,0.584033613,1.062294482,0.222689076,6.547264206288453,0.370731707,-0.4737435597926378,79.539306832133,26.21135003644055,0.48246437111825846,149.15123625842304,"Eric Genther","sa3032114",
"Christian Smith","QUIN",,262,0.13740458,0.156488549,0.87804878,0.328767123,0.435114503,0.611872146,1.046986649,0.283105023,4.7389812839707135,0.347560975,-0.9758332716301084,63.43436511802724,20.894683206558728,0.46275508722276176,149.11809930794433,"Christian Smith","sa3042513",
