Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Connor Chavez","PENN",,166,0.120481927,0.192771084,0.625,0.231343283,0.367469879,0.313432835,0.680902714,0.082089552,4.82788267486648,0.291262135,-0.20491172838956118,21.955570113657178,-2.9501992940919948,0.346155724611627,88.15455469055266,"Connor Chavez","sa3028798",
"Jack Salmon","HAW",21,32,0.15625,0.40625,0.384615384,0.23076923,0.375,0.346153846,0.721153846,0.115384616,6.425140795539473,0.461538461,0.2196854380890727,4.337564046657271,-0.5836214468119673,0.35883490927517414,88.1406330327017,"Jack Salmon","sa3060461",
"James Smith","MEM",,122,0.049180327,0.229508196,0.214285714,0.276785714,0.327868852,0.464285714,0.792154566,0.1875,7.610135049264198,0.333333333,0.9029578864574432,17.149567015535204,-2.3123674913579557,0.35637965212102796,88.11851159740084,"James Smith","sa3060613",
"Ethan Sitzman","SLU",22,263,0.136882129,0.102661596,1.333333333,0.257142857,0.390804597,0.376190476,0.766995073,0.119047619,5.62045460623003,0.282608695,-0.17425726726651192,41.189946078454604,-5.560896045769106,0.3774485798174394,88.10524946054873,"Ethan Sitzman","sa3042379",
"Noah Furcht","CLT",22,257,0.124513618,0.27237354,0.457142857,0.255707762,0.361867704,0.383561643,0.745429347,0.127853881,4.129807521380525,0.347222222,-2.392402797937393,36.114121358355945,-4.883560348787836,0.3563265816710802,88.08820366070387,"Noah Furcht","sa3031785",
"Will Fosberg","NE",,152,0.144736842,0.263157894,0.55,0.224,0.361842105,0.376,0.737842105,0.152,6.699970910914507,0.304878048,-1.2190222553908825,22.14604792103759,-3.010695009374703,0.35495411134079885,88.03225434348643,"Will Fosberg","sa3059213",
"Julian Jimenez","UMES",22,192,0.140625,0.213541666,0.658536585,0.237179487,0.361702127,0.429487179,0.791189306,0.192307692,8.880846501548046,0.294642857,1.4073130786418915,28.15717572535632,-3.833750063523072,0.37191929493812803,88.01613279708288,"Julian Jimenez","sa3059599",
"Jake Lyall","LMU",,16,0,0.25,0,0.333333333,0.375,0.333333333,0.708333333,0,5.97219141249985,0.454545454,0.21777969459071755,2.15562349310559,-0.2935356522496345,0.34962939098477364,88.01483959070939,"Jake Lyall","sa3065359",
"Elgin Bennett","CSUB",,133,0.105263157,0.225563909,0.466666666,0.25,0.348484848,0.419642857,0.768127705,0.169642857,8.29913582552454,0.3,1.9326755087822676,18.000840607175117,-2.452836600056405,0.35860954360528424,88.00784536098385,"Elgin Bennett","sa3058620",
"Luke Scales","BELL",,234,0.098290598,0.145299145,0.676470588,0.275862068,0.35775862,0.374384236,0.732142856,0.098522168,6.086729311331878,0.319526627,0.10130829736590385,30.700270069946367,-4.186714844594876,0.35243119273720114,87.99920699696288,"Luke Scales","sa3041634",
"Javar Williams","WAKE",,217,0.138248847,0.207373271,0.666666666,0.270588235,0.404761904,0.364705882,0.769467786,0.094117647,6.355248550251826,0.344262295,0.9058879157528281,35.00725916422387,-4.781423326363368,0.3750370170388903,87.98295639094232,"Javar Williams","sa3045312",
"Ben Hoshizaki","SFA",,111,0.108108108,0.099099099,1.09090909,0.274725274,0.39090909,0.329670329,0.720579419,0.054945055,7.613347869798783,0.308641975,0.23269413714297116,15.979195299519432,-2.185252410398589,0.36443397456949406,87.96961820531756,"Ben Hoshizaki","sa3059526",
"Danny Baez","FAU",21,80,0.15,0.1875,0.8,0.265625,0.389610389,0.3125,0.702110389,0.046875,3.4905360587446927,0.346938775,-1.2271076068282127,11.226350730663883,-1.5355735361513023,0.3561152931931731,87.9675391888647,"Danny Baez","sa3058531",
"Colton Ryals","FAMU",22,86,0.104651162,0.244186046,0.428571428,0.289473684,0.372093023,0.47368421,0.845777233,0.184210526,5.2535503627507385,0.37735849,-1.7233709720894694,14.04927227544144,-1.92207589102432,0.38775212958801625,87.96547498062809,"Colton Ryals","sa3062892",
"Carter Bentley","NE",,20,0.1,0.2,0.5,0.142857142,0.4,0.214285714,0.614285714,0.071428572,6.24742268120948,0.2,-0.2738454444333911,2.910984199547382,-0.39911355445423524,0.3548015892505646,87.94254477917633,"Carter Bentley","sa3066293",
"Cade Campbell","CAL",21,215,0.05116279,0.232558139,0.22,0.313131313,0.350467289,0.505050505,0.855517794,0.191919192,5.362031233294912,0.377622377,-0.23848496191203594,34.66808280359631,-4.753883719335739,0.3749562752581088,87.94102847058538,"Cade Campbell","sa3028321",
"Nico Libed","USD",20,158,0.151898734,0.177215189,0.857142857,0.243902439,0.381578947,0.300813008,0.682391955,0.056910569,5.3480686701440225,0.3125,0.14229011815041304,21.268896217539815,-2.9165503428430295,0.3495116147555803,87.94088694801896,"Nico Libed","sa3036320",
"Thomas Ferroggiaro","SCU",,177,0.073446327,0.141242937,0.52,0.274509803,0.36,0.366013071,0.726013071,0.091503268,2.4735718681090866,0.309523809,-0.24882004200480878,23.81367744664922,-3.2801455988429535,0.34943595920290266,87.89338221728477,"Thomas Ferroggiaro","sa3031286",
"Jared Toby","ALB",24,203,0.108374384,0.133004926,0.814814814,0.257309941,0.369458128,0.356725146,0.726183274,0.099415205,4.835591320311911,0.288732394,-0.5558038800954819,28.077109860446036,-3.8751440027694133,0.35554362048069243,87.87207932386075,"Jared Toby","sa3043877",
"Ronan Donohue","SHU",21,191,0.115183246,0.198952879,0.578947368,0.24025974,0.368421052,0.383116883,0.751537935,0.142857143,7.423834150799359,0.286956521,0.49975475831888616,27.249405584130702,-3.762347259726109,0.36441865814359564,87.86799547039662,"Ronan Donohue","sa3030470",
"Bruce Jellison","EMU",21,216,0.097222222,0.125,0.777777777,0.286549707,0.398148148,0.339181286,0.737329434,0.052631579,3.8592132918849833,0.317880794,0.17639142734697089,32.65500996172174,-4.509659909608524,0.3693996107688657,87.86573397470863,"Bruce Jellison","sa3059588",
"Charlie Davis","BEL",,282,0.060283687,0.092198581,0.653846153,0.314960629,0.37366548,0.421259842,0.794925322,0.106299213,7.466137089185114,0.339207048,1.5350763071328402,42.713685193429306,-5.928953042854948,0.3686432053610099,87.81120174022071,"Charlie Davis","sa3058998",
"Zac Butler","ARST",,36,0.166666666,0.277777777,0.6,0.222222222,0.4,0.259259259,0.659259259,0.037037037,2.64285714,0.352941176,-0.021701272577047348,4.897394484712132,-0.6833699877724562,0.35308284759521485,87.7549036311827,"Zac Butler","sa3058783",
"Cooper Milford","GAST",20,115,0.165217391,0.330434782,0.5,0.239130434,0.371681415,0.347826086,0.719507501,0.108695652,4.919005733916746,0.388888888,-0.4696688577532768,15.64390150593671,-2.183540558944614,0.35307755987201117,87.75180112212497,"Cooper Milford","sa3060035",
"Hunter Katschke","UTU",,200,0.06,0.165,0.363636363,0.282608695,0.336683417,0.494565217,0.831248634,0.211956522,2.1365124265902042,0.292857142,-0.7711940016597509,29.334307304571556,-4.118397244264202,0.3678682889770623,87.68889601062904,"Hunter Katschke","sa3035111",
"Keanu Jacobs-Guishard","GRAM",22,244,0.106557377,0.168032786,0.634146341,0.276923076,0.383333333,0.456410256,0.839743589,0.17948718,6.268415645322675,0.291390728,1.1233675023540854,39.729729386624975,-5.5843282019522995,0.3872821281353633,87.67638896376388,"Keanu Jacobs-Guishard","sa3034533",
"Elliot Krewson","DART",,152,0.111842105,0.032894736,3.4,0.259541984,0.34868421,0.374045801,0.722730011,0.114503817,3.6740012183425605,0.253968253,-0.1720748753286898,19.99314923036748,-2.8121336008245374,0.3453982143025649,87.66893784374281,"Elliot Krewson","sa3035718",
"Diego Diaz","UTSA",,86,0.186046511,0.244186046,0.761904761,0.212121212,0.38372093,0.318181818,0.701902748,0.106060606,6.060312942861538,0.272727272,0.29144224524497986,12.02474551172443,-1.6943230751018967,0.3555590378683667,87.64986803310494,"Diego Diaz","sa3030259",
"Gavin Terry","UAPB",,198,0.146464646,0.151515151,0.966666666,0.280487804,0.397959183,0.37804878,0.776007963,0.097560976,8.038876964765697,0.333333333,0.40271876379847527,32.22412288542233,-4.547120567603483,0.38721326176001103,87.63403099649784,"Gavin Terry","sa3043640",
"Braden Calise","UCF",22,223,0.125560538,0.103139013,1.217391304,0.300546448,0.405529953,0.333333333,0.738863286,0.032786885,4.653589470656686,0.341614906,-0.24526667036116123,34.0829625734968,-4.8106137355880945,0.3630638465903322,87.63134123393941,"Braden Calise","sa3028269",
"Jason Hanson","UCD",,142,0.14084507,0.105633802,1.333333333,0.236363636,0.38028169,0.336363636,0.716645326,0.1,2.6045704907436185,0.239583333,0.2964586350135505,19.13595356786571,-2.701807059404035,0.35796456899441464,87.62781996964391,"Jason Hanson","sa3033180",
"Elijah Rodriguez","TXSO",,151,0.125827814,0.139072847,0.904761904,0.234234234,0.421768707,0.261261261,0.683029968,0.027027027,4.91300388527633,0.288888888,-1.151433459483087,24.56651240175858,-3.476203564942929,0.3871642716076909,87.60389839175832,"Elijah Rodriguez","sa3060404",
"Cameron Gurney","UTAH",,126,0.087301587,0.15079365,0.578947368,0.301886792,0.382113821,0.396226415,0.778340236,0.094339623,7.162089846074038,0.359550561,-0.20778055023401976,19.244396693484028,-2.7313459744294075,0.36295240778263993,87.57108683103839,"Cameron Gurney","sa3032862",
"Jace Jones","MVSU",,148,0.155405405,0.209459459,0.741935483,0.25,0.387755102,0.439655172,0.827410274,0.189655172,4.937638641371242,0.271604938,0.08958160411566496,24.06903146969416,-3.4165444446887756,0.3871086422277957,87.56968216590677,"Jace Jones","sa3062858",
"Matt Leiterman","HCU",,191,0.089005235,0.136125654,0.653846153,0.307692307,0.377659574,0.366863905,0.744523479,0.059171598,4.244229186518799,0.363636363,0.1793497649487108,27.37028814577621,-3.8856534091277735,0.3637279861784996,87.56827273207476,"Matt Leiterman","sa3059791",
"Micajah Wall","USI",22,195,0.107692307,0.22051282,0.488372093,0.291666666,0.371727748,0.386904761,0.758632509,0.095238095,5.269872774121329,0.373983739,0.12129923701286316,28.674312338809255,-4.07880936505389,0.36142986482350614,87.54680728776822,"Micajah Wall","sa3060858",
"Kaleb Herbert","TOL",,173,0.121387283,0.173410404,0.7,0.277372262,0.386904761,0.372262773,0.759167534,0.094890511,6.447616938298699,0.324074074,1.5408138815546408,26.04992321532097,-3.7162244131055813,0.3688065395468757,87.51526579960719,"Kaleb Herbert","sa3033659",
"Geoff Marlow","UTA",,37,0.162162162,0.216216216,0.75,0.266666666,0.405405405,0.3,0.705405405,0.033333334,2.1964285649999997,0.363636363,-0.04773602820932865,5.415289410514137,-0.7734609310204772,0.3675494306796306,87.50214682551432,"Geoff Marlow","sa3065563",
"Tanner Reaves","LSU",22,74,0.135135135,0.202702702,0.666666666,0.274193548,0.369863013,0.467741935,0.837604948,0.193548387,2.64285714,0.311111111,-0.15283246524631977,11.973825246632748,-1.7102149123542985,0.372082871117004,87.50212004287997,"Tanner Reaves","sa3060343",
"Isaiah Landry","ALST",,225,0.08,0.115555555,0.692307692,0.326530612,0.389908256,0.408163265,0.798071521,0.081632653,8.036328500174625,0.370588235,1.7487077889963984,36.563124609670986,-5.222379314221989,0.38699849811168985,87.50193530336766,"Isaiah Landry","sa3035908",
"Bryan Padilla","CONN",22,232,0.137931034,0.185344827,0.744186046,0.257894736,0.378260869,0.384210526,0.762471395,0.12631579,5.401933521430372,0.305555555,-0.07369272923097014,34.730900105475435,-4.965061727524748,0.36986422046371126,87.49227503691023,"Bryan Padilla","sa3039334",
"Luke Odden","GASO",22,225,0.133333333,0.137777777,0.967741935,0.25,0.378504672,0.331395348,0.70990002,0.081395348,5.3446373113890395,0.291666666,0.4831470027565956,30.51378035630479,-4.365997596723893,0.3526189639189533,87.4827253699739,"Luke Odden","sa3039041",
"Luis Hernandez","LSU",,171,0.052631578,0.187134502,0.28125,0.276315789,0.337278106,0.532894736,0.870172842,0.256578947,6.7742143649136235,0.292035398,0.7307237666100264,27.657641672056798,-3.963586262899754,0.37201048495501454,87.46542584920272,"Luis Hernandez","sa3059479",
"Jack Mislan","LAF",,188,0.063829787,0.287234042,0.222222222,0.26060606,0.333333333,0.454545454,0.787878787,0.193939394,5.019954594906924,0.333333333,-0.9798615323379636,26.08702266819928,-3.747171813173555,0.36407218921569084,87.44001010145213,"Jack Mislan","sa3060054",
"Colby Wallace","ECU",,275,0.072727272,0.174545454,0.416666666,0.268595041,0.339483394,0.433884297,0.773367691,0.165289256,3.3648033372713,0.295698924,-0.750386044383049,38.353911740915734,-5.51520292626147,0.3551706262620173,87.4280505360006,"Colby Wallace","sa3044699",
"Tate Gillen","CREI",,292,0.136986301,0.167808219,0.81632653,0.264705882,0.377162629,0.390756302,0.767918931,0.12605042,5.770498596839409,0.306878306,-1.110616392455995,43.66318508594315,-6.2989737728329445,0.3696957335752599,87.39251081876239,"Tate Gillen","sa3032237",
"Caleb Karll","OHIO",20,91,0.098901098,0.186813186,0.529411764,0.272727272,0.384615384,0.363636363,0.748251747,0.090909091,2.64285714,0.33898305,-0.008965281886048615,13.676599167219992,-1.9807386026459988,0.3685259498082675,87.34945473004923,"Caleb Karll","sa3035084",
"David Wiley","WOF",22,253,0.118577075,0.14229249,0.833333333,0.258883248,0.391129032,0.375634517,0.766763549,0.116751269,5.5308288080376515,0.290123456,-2.2522957772016525,38.85636069388166,-5.636219973256441,0.3717149368697597,87.33222508394684,"David Wiley","sa3045203",
"Connor Ostrander","WMU",21,198,0.151515151,0.186868686,0.81081081,0.251572327,0.389743589,0.345911949,0.735655538,0.094339622,5.563588532755553,0.322314049,0.49716754630208015,29.744338493172798,-4.3232755555466085,0.36845870996132873,87.30972016600877,"Connor Ostrander","sa3039257",
"Nick OBrien","PENN",20,101,0.158415841,0.217821782,0.727272727,0.222222222,0.36,0.333333333,0.693333333,0.111111111,5.8040628477100125,0.288135593,-0.766830753069371,13.229042055725179,-1.9244682465800431,0.34482299447059633,87.30018188401348,"Nick OBrien","sa3039009",
"Mike Mancini","VAN",21,182,0.153846153,0.236263736,0.65116279,0.268965517,0.397727272,0.393103448,0.79083072,0.124137931,7.773761113087094,0.357142857,2.2076674085110426,29.3762071354868,-4.279134877157011,0.3716553927145221,87.2854215073809,"Mike Mancini","sa3036951",
"Houston Markham","TROY",,169,0.112426035,0.153846153,0.73076923,0.273381294,0.377245508,0.338129496,0.715375004,0.064748202,6.602203529618878,0.32173913,0.2295738197863102,22.86174838392972,-3.336840389678488,0.3522449581922885,87.26328193280419,"Houston Markham","sa3059917",
"Nick Mullen","GW",,8,0,0.5,0,0.25,0.25,0.75,1,0.5,0.14285714,0.333333333,0,1.240330980438035,-0.18174786744709684,0.3759249597787857,87.21956467340848,"Nick Mullen","sa3038538",
"Cayden Smith","CMU",19,219,0.100456621,0.223744292,0.448979591,0.258064516,0.362385321,0.430107526,0.792492847,0.17204301,8.174603488903234,0.328358208,0.9826671365881339,32.86169627021568,-4.819149571549723,0.36829099660619685,87.21061201283284,"Cayden Smith","sa3062902",
"Cole McGonigal","PENN",,32,0.09375,0.3125,0.3,0.214285714,0.3125,0.464285714,0.776785714,0.25,3.9491877177919728,0.25,0.17701420583762228,4.187037848834352,-0.6140743261534412,0.344681927934289,87.20974841303303,"Cole McGonigal","sa3037602",
"Levi Randall","UTU",,161,0.086956521,0.204968944,0.424242424,0.301470588,0.383116883,0.367647058,0.750763941,0.06617647,7.4325619899336415,0.398058252,-0.5774364257231355,23.48103058457583,-3.4483965772369545,0.36702447471680577,87.19469019331038,"Levi Randall","sa3040444",
"Drake Westcott","ILL",23,151,0.15231788,0.258278145,0.589743589,0.23015873,0.34437086,0.484126984,0.828497844,0.253968254,1.40739202125,0.25,-0.18509591463953257,22.996008865296222,-3.380771570146703,0.3653039284889272,87.18277396128337,"Drake Westcott","sa3045046",
"Bryce Martin-Grudzielanek","USC",22,273,0.084249084,0.223443223,0.37704918,0.294117647,0.364312267,0.432773109,0.797085376,0.138655462,6.2397152904815965,0.360465116,0.8558243857696652,41.55011205726514,-6.13770952469458,0.3652061465504444,87.12939840595178,"Bryce Martin-Grudzielanek","sa3037136",701727
"Preston Knott","NU",22,233,0.13304721,0.124463519,1.068965517,0.244791666,0.365217391,0.421875,0.787092391,0.177083334,4.818637570333209,0.264150943,-0.9866439285688102,35.45441926948181,-5.246175707062565,0.36517119900040007,87.11032182677937,"Preston Knott","sa3035561",
"Sam Wiese","EIU",,46,0.065217391,0.195652173,0.333333333,0.341463414,0.391304347,0.341463414,0.732767761,0,0.14285714,0.424242424,-0.08091312646865845,6.7289700976130895,-0.9974073299648832,0.3606522860734359,87.09088004936429,"Sam Wiese","sa3060917",
"Vincent Mauro","NIA",,197,0.081218274,0.187817258,0.432432432,0.287356321,0.355329949,0.419540229,0.774870178,0.132183908,4.567378180690263,0.347826086,-2.426918071694672,27.850954941947602,-4.134989090721462,0.3631414671234673,87.07248069183711,"Vincent Mauro","sa3037354",
"Justin Ruiz","HPU",20,91,0.109890109,0.285714285,0.384615384,0.273972602,0.348837209,0.534246575,0.883083784,0.260273973,2.64285714,0.333333333,0.005224766442552209,14.768828999264526,-2.1948358155653,0.37297068986781806,87.06154690319894,"Justin Ruiz","sa3041288",
"Sebastian Pisacreta","PITT",21,204,0.137254901,0.220588235,0.622222222,0.246987951,0.371287128,0.445783132,0.81707026,0.198795181,2.07933254625,0.286956521,-0.5604456681758165,32.55016229510182,-4.8548664057267334,0.3731842017409825,87.0208189263622,"Sebastian Pisacreta","sa3039961",
"Cade Arrambide","LSU",,74,0.121621621,0.324324324,0.375,0.245901639,0.356164383,0.491803278,0.847967661,0.245901639,1.70535714,0.323529411,-0.1382769923657179,11.906823403997816,-1.7772167549892306,0.37111697458241083,87.01248509693947,"Cade Arrambide","sa3058520",
"Noah Goodshield","CARK",,60,0.066666666,0.25,0.266666666,0.270833333,0.375,0.3125,0.6875,0.041666667,4.607262760991244,0.393939393,-0.894714149646461,7.781543988241105,-1.163836759077163,0.3508436328598431,86.9895223920338,"Noah Goodshield","sa3066620",
"Hudson Brown","UK",20,141,0.127659574,0.241134751,0.529411764,0.265486725,0.388489208,0.415929203,0.804418411,0.150442478,4.311472415784721,0.346153846,0.012861983850598335,22.66823294918577,-3.405411137532791,0.37097252229992433,86.93925894590451,"Hudson Brown","sa3065506",
"Gunner Lakins","MVSU",,151,0.052980132,0.264900662,0.2,0.259842519,0.36423841,0.503937007,0.868175417,0.244094488,7.554981612416944,0.31707317,0.5529323043301702,24.378805980178242,-3.6639099865232625,0.38607601535241337,86.93453946873811,"Gunner Lakins","sa3065345",
"Michael Perazzo","SAC",,204,0.078431372,0.245098039,0.32,0.307692307,0.375661375,0.390532544,0.766193919,0.082840237,3.908024873582249,0.423728813,-0.008700869046151638,29.661644369233002,-4.460114270579464,0.36657053516024635,86.92882650727297,"Michael Perazzo","sa3060237",
"Garrett Gruell","UTSA",,70,0.1,0.171428571,0.583333333,0.283333333,0.357142857,0.4,0.757142857,0.116666667,1.96350930875,0.326530612,-0.11515632271766663,9.698472829553705,-1.4682109039095828,0.3541616976261139,86.85186274677248,"Garrett Gruell","sa3032795",
"Michael Powell","PENN",,84,0.119047619,0.226190476,0.526315789,0.205882352,0.357142857,0.323529411,0.680672268,0.117647059,4.372023802499999,0.285714285,-0.07552476204000413,10.941748309729693,-1.6611711496132622,0.344072645618802,86.81915602990081,"Michael Powell","sa3066640",
"Beau Durbin","BRAD",,208,0.129807692,0.197115384,0.658536585,0.264044943,0.365384615,0.438202247,0.803586862,0.174157304,7.186690625231235,0.320895522,-2.5181026058271527,31.14665308212805,-4.731604907755375,0.36699498931948954,86.8120550638508,"Beau Durbin","sa3030689",
"Daniel Perez","STET",20,88,0.159090909,0.136363636,1.166666666,0.271428571,0.388235294,0.285714285,0.673949579,0.014285714,3.642310253788691,0.322033898,0.06251780688762665,11.388693293521195,-1.731198469212266,0.350553157750298,86.80478085856114,"Daniel Perez","sa3060240",
"Matteo Bellisimo","SF",,48,0.020833333,0.416666666,0.05,0.276595744,0.291666666,0.531914893,0.823581559,0.255319149,0.14285714,0.391304347,0.02963281935080886,6.377093174111696,-0.970384261953977,0.3476834384103616,86.79296029967004,"Matteo Bellisimo","sa3026922",
"DJ Massey","UVU",22,179,0.072625698,0.150837988,0.481481481,0.318471337,0.375,0.394904458,0.769904458,0.076433121,5.913541688993335,0.375939849,0.013750789687037468,25.980820973671555,-3.9593495975364443,0.3663092465563254,86.7757947867406,"DJ Massey","sa3059944",
"Tanner Marsh","LIB",,267,0.119850187,0.153558052,0.780487804,0.294372294,0.378277153,0.376623376,0.754900529,0.082251082,6.905652316674058,0.345549738,0.9598336275666952,38.88868857159436,-5.937507055856584,0.3610930232965991,86.75438106502943,"Tanner Marsh","sa3037119",
"Chris Hoalcraft","SBU",20,228,0.096491228,0.127192982,0.758620689,0.288659793,0.367256637,0.453608247,0.820864884,0.164948454,7.698734384131564,0.300613496,0.1961312983185053,35.14554210223481,-5.383705062491445,0.37505954029285804,86.71649379370405,"Chris Hoalcraft","sa3033888",
"Brendan Kleiman","EMU",22,195,0.102564102,0.169230769,0.606060606,0.289156626,0.384615384,0.367469879,0.752085263,0.078313253,2.775566445170719,0.345864661,-0.6615768930641934,29.09034485735362,-4.461093220930644,0.3674332206065838,86.7037197913194,"Brendan Kleiman","sa3035481",
"Jadin Moreno","PV",,50,0.08,0.3,0.266666666,0.268292682,0.367346938,0.487804878,0.855151816,0.219512196,5.70433426874985,0.384615384,-1.6600202778354287,8.050173360035224,-1.2354941786076588,0.3856859353123879,86.69461109321355,"Jadin Moreno","sa3038352",
"Michael Politte","MEM",,81,0.098765432,0.320987654,0.307692307,0.260869565,0.37037037,0.347826086,0.718196456,0.086956521,3.7071576432679025,0.418604651,-0.609834149479866,11.198961843878397,-1.722486476271978,0.35384247038099503,86.66955565974874,"Michael Politte","sa3065389",
"Sky Collins","FRES",,241,0.045643153,0.248962655,0.183333333,0.287735849,0.35193133,0.438679245,0.790610575,0.150943396,8.118221473513534,0.376712328,-0.4507193863391876,35.288799926436496,-5.449985981189652,0.35652598956112186,86.62211978150916,"Sky Collins","sa3029197",
"Cooper Sheff","UNLV",,224,0.107142857,0.227678571,0.470588235,0.28125,0.354260089,0.447916666,0.802176755,0.166666666,4.552110164010785,0.340425531,-2.0528442561626434,32.79841974982528,-5.066675865561683,0.3565210031821589,86.61913885804958,"Cooper Sheff","sa3060560",
"Caden Sheridan","MORE",,239,0.10878661,0.154811715,0.702702702,0.265,0.361344537,0.41,0.771344537,0.145,3.6361601974574707,0.294478527,-0.5139507055282593,34.77162716782701,-5.371942510241144,0.3598460918214141,86.61817433446626,"Caden Sheridan","sa3060568",
"Temo Becerra","STAN",22,220,0.072727272,0.127272727,0.571428571,0.329729729,0.383886255,0.427027027,0.810913282,0.097297298,4.869139310366739,0.37037037,-1.3974835565313697,34.939210385824424,-5.399546056245586,0.3724017332515445,86.61449550632575,"Temo Becerra","sa3026826",
"Tyler Cotten","SPU",23,144,0.104166666,0.111111111,0.9375,0.23275862,0.375,0.344827586,0.719827586,0.112068966,5.404355272750665,0.252525252,-0.39911485789343715,20.242770792276648,-3.13781773921749,0.362349814010991,86.57938941532295,"Tyler Cotten","sa3029453",
"Colton Hegwood","JVST",,235,0.089361702,0.238297872,0.375,0.295,0.368421052,0.4,0.768421052,0.105,8.473843677950477,0.397260273,1.175387792289257,34.1514425137732,-5.302325173309096,0.3607533749258309,86.56066205042022,"Colton Hegwood","sa3033530",
"Gardner Lawrence","BEL",,130,0.146153846,0.169230769,0.863636363,0.247524752,0.385826771,0.376237623,0.762064394,0.128712871,2.0346085638263958,0.282051282,-1.4018876273185015,19.407883290369163,-3.0160279533079764,0.3665626095974539,86.54994697163545,"Gardner Lawrence","sa3036066",
"Michael Simone","MAN",19,5,0,0.4,0,0.25,0.4,0.25,0.65,0,0.14285714,0.5,-0.005599111784249544,0.7024434445098594,-0.10938254616702045,0.3622646689414978,86.5263557186904,"Michael Simone","sa3065134",
"Logan Castellano","MRMK",,179,0.07821229,0.234636871,0.333333333,0.25,0.357541899,0.401315789,0.758857688,0.151315789,4.484490060473519,0.317757009,-0.007513519609346986,25.145911955608625,-3.9174585106236757,0.3622560327945475,86.5209765839952,"Logan Castellano","sa3028610",
"Nathaniel Dudeck","FDU",,111,0.162162162,0.261261261,0.620689655,0.255555555,0.381818181,0.355555555,0.737373736,0.1,3.46370477695514,0.35,-0.5116220116615295,16.0003475986685,-2.494406373027401,0.36961724378845906,86.51289778255605,"Nathaniel Dudeck","sa3030603",
"Jake Wagoner","SEA",,186,0.080645161,0.107526881,0.75,0.289156626,0.353260869,0.445783132,0.799044001,0.156626506,4.596890083195094,0.307692307,0.03292390424758196,26.914931332238577,-4.196083898178671,0.3658597715522932,86.51254590343243,"Jake Wagoner","sa3044632",
"Kyle Ratliff","SIUE",22,209,0.153110047,0.263157894,0.581818181,0.212121212,0.35576923,0.424242424,0.780011654,0.212121212,5.1008779956438275,0.247619047,-0.08177302777767181,30.36395596810141,-4.74067190937242,0.3596370303286956,86.49559275797237,"Kyle Ratliff","sa3040475",
"Madden Ocko","FOR",20,225,0.137777777,0.177777777,0.775,0.267379679,0.382222222,0.395721925,0.777944147,0.128342246,3.733744484338238,0.317241379,0.1753535456955433,34.58081951446866,-5.4151480823006715,0.3746196166674296,86.46076490286465,"Madden Ocko","sa3039019",
"Brayden Jefferis","MICH",19,135,0.111111111,0.162962962,0.681818181,0.266666666,0.39849624,0.333333333,0.731829573,0.066666667,6.420660554038623,0.325581395,-2.3575960621237755,20.3759577888815,-3.205932004395287,0.36387927819015387,86.40510988517426,"Brayden Jefferis","sa3059586",
"Ben Giovannetti","BALL",,100,0.08,0.23,0.347826086,0.277777777,0.34,0.5,0.84,0.222222223,2.64285714,0.306451612,-0.0077699109679088,14.864880962488444,-2.3409847186829724,0.36690955102443695,86.39426366529909,"Ben Giovannetti","sa3059304",
"Nick Wang","BC",23,67,0.074626865,0.208955223,0.357142857,0.316666666,0.363636363,0.466666666,0.830303029,0.15,5.341870696242571,0.377777777,-0.10028499271720648,10.610326834383818,-1.6746580820647763,0.371927536798246,86.36825284317162,"Nick Wang","sa3044770",
"Matthew Cash","JVST",,168,0.136904761,0.148809523,0.92,0.236641221,0.365853658,0.404580152,0.77043381,0.167938931,5.2161408936295635,0.247619047,0.5952084362506866,24.357983284059777,-3.8472634028756465,0.36040113212131875,86.35975977952468,"Matthew Cash","sa3058832",
"J.D. Yakubinis","ETSU",,229,0.065502183,0.148471615,0.44117647,0.284263959,0.368421052,0.431472081,0.799893133,0.147208122,6.840640261989424,0.3125,0.596343144774437,34.77193908841652,-5.500001515435757,0.36993774954687086,86.3428445886473,"J.D. Yakubinis","sa3045669",
"Clayton Slack","USI",22,243,0.090534979,0.139917695,0.647058823,0.294117647,0.371308016,0.382352941,0.753660957,0.088235294,7.12791987525611,0.342857142,0.25458309054374695,35.2360201544944,-5.579408430319673,0.35935486721087107,86.33014861346925,"Clayton Slack","sa3060591",
"Lance Trippel","USF",21,219,0.118721461,0.196347031,0.604651162,0.248648648,0.353211009,0.394594594,0.747805603,0.145945946,6.746506876534816,0.289855072,0.5656110420823097,30.157158205371292,-4.778609475035279,0.3532334090372838,86.32172758088463,"Lance Trippel","sa3044067",
"Samuel Fischer","FIU",20,60,0.133333333,0.183333333,0.727272727,0.222222222,0.4,0.288888888,0.688888888,0.066666666,5.245668299108158,0.285714285,0.11040368862450123,8.692105319957422,-1.3811970682338015,0.36027625799179075,86.2885376115289,"Samuel Fischer","sa3031370",
"Brodie Kresser","WVU",22,249,0.100401606,0.140562248,0.714285714,0.287128712,0.38114754,0.391089108,0.772236648,0.103960396,5.999919138930484,0.321637426,0.4662876967340708,37.46860384112783,-5.9596495264153875,0.3605590721622842,86.27702229703435,"Brodie Kresser","sa3035708",
